team,year,conference,expected_wins,win_pct,recent_win_pct
Mississippi State,2003,SEC,0.0,0.16666666666666666,0.3404255319148936
Missouri,2003,Big 12,0.0,0.6153846153846154,0.425531914893617
Navy,2003,FBS Independents,0.0,0.6153846153846154,0.2391304347826087
NC State,2003,ACC,0.0,0.6153846153846154,0.6666666666666666
Nebraska,2003,Big 12,0.0,0.7692307692307693,0.7307692307692307
Nevada,2003,Western Athletic,0.0,0.5,0.3404255319148936
New Mexico,2003,Mountain West,0.0,0.6153846153846154,0.52
New Mexico State,2003,Sun Belt,0.0,0.25,0.3829787234042553
North Carolina,2003,ACC,0.0,0.16666666666666666,0.3958333333333333
Northern Illinois,2003,Mid-American,0.0,0.8333333333333334,0.6521739130434783
North Texas,2003,Sun Belt,0.0,0.6923076923076923,0.5102040816326531
Northwestern,2003,Big Ten,0.0,0.46153846153846156,0.4375
Notre Dame,2003,FBS Independents,0.0,0.4166666666666667,0.6041666666666666
Ohio,2003,Mid-American,0.0,0.16666666666666666,0.30434782608695654
Ohio State,2003,Big Ten,0.0,0.8461538461538461,0.7843137254901961
Oklahoma,2003,Big 12,0.0,0.8571428571428571,0.8888888888888888
Oklahoma State,2003,Big 12,0.0,0.6923076923076923,0.5
Ole Miss,2003,SEC,0.0,0.7692307692307693,0.6326530612244898
Oregon,2003,Pac-10,0.0,0.6153846153846154,0.72
Oregon State,2003,Pac-10,0.0,0.6153846153846154,0.6530612244897959
Penn State,2003,Big Ten,0.0,0.25,0.4583333333333333
Pittsburgh,2003,Big East,0.0,0.6153846153846154,0.62
Purdue,2003,Big Ten,0.0,0.6923076923076923,0.6
Rice,2003,Western Athletic,0.0,0.4166666666666667,0.43478260869565216
Rutgers,2003,Big East,0.0,0.4166666666666667,0.2391304347826087
San Diego State,2003,Mountain West,0.0,0.5,0.3404255319148936
San José State,2003,Western Athletic,0.0,0.2727272727272727,0.3958333333333333
SMU,2003,Western Athletic,0.0,0.0,0.2127659574468085
South Carolina,2003,SEC,0.0,0.4166666666666667,0.5625
Southern Mississippi,2003,Conference USA,0.0,0.6923076923076923,0.6122448979591837
South Florida,2003,Conference USA,0.0,0.6363636363636364,0.7045454545454546
Stanford,2003,Pac-10,0.0,0.36363636363636365,0.4444444444444444
Syracuse,2003,Big East,0.0,0.5,0.5416666666666666
TCU,2003,Conference USA,0.0,0.8461538461538461,0.7551020408163265
Temple,2003,Big East,0.0,0.08333333333333333,0.2826086956521739
Tennessee,2003,SEC,0.0,0.7692307692307693,0.7254901960784313
Texas,2003,Big 12,0.0,0.7692307692307693,0.803921568627451
Texas A&M,2003,Big 12,0.0,0.3333333333333333,0.5208333333333334
Texas Tech,2003,Big 12,0.0,0.6153846153846154,0.5961538461538461
Toledo,2003,Mid-American,0.0,0.6666666666666666,0.7551020408163265
Troy,2003,FBS Independents,0.0,0.5,0.4857142857142857
Tulane,2003,Conference USA,0.0,0.4166666666666667,0.4583333333333333
Tulsa,2003,Western Athletic,0.0,0.6153846153846154,0.3125
UAB,2003,Conference USA,0.0,0.4166666666666667,0.5
UCF,2003,Mid-American,0.0,0.25,0.5
UCLA,2003,Pac-10,0.0,0.46153846153846156,0.5510204081632653
UNLV,2003,Mountain West,0.0,0.5,0.4791666666666667
USC,2003,Pac-10,0.0,0.9230769230769231,0.68
Utah,2003,Mountain West,0.0,0.8333333333333334,0.5869565217391305
Utah State,2003,Sun Belt,0.0,0.25,0.35555555555555557
UTEP,2003,Western Athletic,0.0,0.15384615384615385,0.2916666666666667
Vanderbilt,2003,SEC,0.0,0.16666666666666666,0.1956521739130435
Virginia,2003,ACC,0.0,0.6153846153846154,0.5490196078431373
Virginia Tech,2003,Big East,0.0,0.6153846153846154,0.7254901960784313
Wake Forest,2003,ACC,0.0,0.4166666666666667,0.425531914893617
Washington,2003,Pac-10,0.0,0.5,0.6530612244897959
Washington State,2003,Pac-10,0.0,0.7692307692307693,0.6938775510204082
Western Michigan,2003,Mid-American,0.0,0.4166666666666667,0.48936170212765956
West Virginia,2003,Big East,0.0,0.6153846153846154,0.5510204081632653
Wisconsin,2003,Big Ten,0.0,0.5384615384615384,0.5576923076923077
Wyoming,2003,Mountain West,0.0,0.3333333333333333,0.1956521739130435
Air Force,2004,Mountain West,0.0,0.45454545454545453,0.5833333333333334
Akron,2004,Mid-American,0.0,0.5454545454545454,0.47368421052631576
Alabama,2004,SEC,0.0,0.5,0.4918032786885246
Arizona,2004,Pac-10,0.0,0.2727272727272727,0.3333333333333333
Arizona State,2004,Pac-10,0.0,0.75,0.5245901639344263
Arkansas,2004,SEC,0.0,0.45454545454545453,0.5806451612903226
Arkansas State,2004,Sun Belt,0.0,0.2727272727272727,0.29310344827586204
Army,2004,Conference USA,0.0,0.18181818181818182,0.1206896551724138
Auburn,2004,SEC,0.0,1.0,0.71875
Ball State,2004,Mid-American,0.0,0.18181818181818182,0.38596491228070173
Baylor,2004,Big 12,0.0,0.2727272727272727,0.24561403508771928
Boise State,2004,Western Athletic,0.0,0.9166666666666666,0.8571428571428571
Boston College,2004,Big East,0.0,0.75,0.6612903225806451
Bowling Green,2004,Mid-American,0.0,0.75,0.65
Buffalo,2004,Mid-American,0.0,0.18181818181818182,0.15789473684210525
BYU,2004,Mountain West,0.0,0.45454545454545453,0.5245901639344263
California,2004,Pac-10,0.0,0.8333333333333334,0.48333333333333334
Central Michigan,2004,Mid-American,0.0,0.36363636363636365,0.2807017543859649
Cincinnati,2004,Conference USA,0.0,0.5833333333333334,0.532258064516129
Clemson,2004,ACC,0.0,0.5454545454545454,0.6229508196721312
Colorado,2004,Big 12,0.0,0.6153846153846154,0.5555555555555556
Colorado State,2004,Mountain West,0.0,0.36363636363636365,0.6129032258064516
Connecticut,2004,Big East,0.0,0.6666666666666666,0.4827586206896552
Duke,2004,ACC,0.0,0.18181818181818182,0.14035087719298245
East Carolina,2004,Conference USA,0.0,0.18181818181818182,0.3559322033898305
Eastern Michigan,2004,Mid-American,0.0,0.36363636363636365,0.2631578947368421
Florida,2004,SEC,0.0,0.5833333333333334,0.6825396825396826
Florida State,2004,ACC,0.0,0.75,0.734375
Fresno State,2004,Western Athletic,0.0,0.75,0.6818181818181818
Georgia,2004,SEC,0.0,0.8333333333333334,0.78125
Georgia Tech,2004,ACC,0.0,0.5833333333333334,0.6031746031746031
Hawai'i,2004,Western Athletic,0.0,0.6153846153846154,0.6
Houston,2004,Conference USA,0.0,0.2727272727272727,0.3103448275862069
Illinois,2004,Big Ten,0.0,0.2727272727272727,0.41379310344827586
Indiana,2004,Big Ten,0.0,0.2727272727272727,0.2807017543859649
Iowa,2004,Big Ten,0.0,0.8333333333333334,0.6612903225806451
Iowa State,2004,Big 12,0.0,0.5833333333333334,0.5161290322580645
Kansas,2004,Big 12,0.0,0.36363636363636365,0.3275862068965517
Kansas State,2004,Big 12,0.0,0.36363636363636365,0.6615384615384615
Kent State,2004,Mid-American,0.0,0.45454545454545453,0.3508771929824561
Kentucky,2004,SEC,0.0,0.18181818181818182,0.2982456140350877
Louisiana,2004,Sun Belt,0.0,0.36363636363636365,0.2631578947368421
Louisiana Monroe,2004,Sun Belt,0.0,0.45454545454545453,0.21052631578947367
Louisiana Tech,2004,Western Athletic,0.0,0.5,0.4166666666666667
Louisville,2004,Conference USA,0.0,0.9166666666666666,0.746031746031746
LSU,2004,SEC,0.0,0.75,0.75
Marshall,2004,Mid-American,0.0,0.5,0.6984126984126984
Maryland,2004,ACC,0.0,0.45454545454545453,0.6721311475409836
Memphis,2004,Conference USA,0.0,0.6666666666666666,0.4915254237288136
Miami,2004,ACC,0.0,0.75,0.8870967741935484
Miami (OH),2004,Mid-American,0.0,0.6153846153846154,0.6612903225806451
Michigan,2004,Big Ten,0.0,0.75,0.7419354838709677
Michigan State,2004,Big Ten,0.0,0.4166666666666667,0.48333333333333334
Middle Tennessee,2004,Sun Belt,0.0,0.45454545454545453,0.47368421052631576
Minnesota,2004,Big Ten,0.0,0.5833333333333334,0.5737704918032787
Mississippi State,2004,SEC,0.0,0.2727272727272727,0.3275862068965517
Missouri,2004,Big 12,0.0,0.45454545454545453,0.43103448275862066
Navy,2004,FBS Independents,0.0,0.8333333333333334,0.3620689655172414
NC State,2004,ACC,0.0,0.45454545454545453,0.6290322580645161
Nebraska,2004,Big 12,0.0,0.45454545454545453,0.6825396825396826
Nevada,2004,Western Athletic,0.0,0.4166666666666667,0.3559322033898305
New Mexico,2004,Mountain West,0.0,0.5833333333333334,0.532258064516129
New Mexico State,2004,Sun Belt,0.0,0.45454545454545453,0.39655172413793105
North Carolina,2004,ACC,0.0,0.5,0.4166666666666667
Northern Illinois,2004,Mid-American,0.0,0.75,0.6724137931034483
North Texas,2004,Sun Belt,0.0,0.5833333333333334,0.5245901639344263
Northwestern,2004,Big Ten,0.0,0.5,0.45
Notre Dame,2004,FBS Independents,0.0,0.5,0.5833333333333334
Ohio,2004,Mid-American,0.0,0.36363636363636365,0.3157894736842105
Ohio State,2004,Big Ten,0.0,0.6666666666666666,0.7619047619047619
Oklahoma,2004,Big 12,0.0,0.9230769230769231,0.8955223880597015
Oklahoma State,2004,Big 12,0.0,0.5833333333333334,0.5166666666666667
Ole Miss,2004,SEC,0.0,0.36363636363636365,0.5833333333333334
Oregon,2004,Pac-10,0.0,0.45454545454545453,0.6721311475409836
Oregon State,2004,Pac-10,0.0,0.5833333333333334,0.639344262295082
Penn State,2004,Big Ten,0.0,0.36363636363636365,0.4406779661016949
Pittsburgh,2004,Big East,0.0,0.6666666666666666,0.6290322580645161
Purdue,2004,Big Ten,0.0,0.5833333333333334,0.5967741935483871
Rice,2004,Western Athletic,0.0,0.2727272727272727,0.40350877192982454
Rutgers,2004,Big East,0.0,0.36363636363636365,0.2631578947368421
San Diego State,2004,Mountain West,0.0,0.36363636363636365,0.3448275862068966
San José State,2004,Western Athletic,0.0,0.18181818181818182,0.3559322033898305
SMU,2004,Western Athletic,0.0,0.2727272727272727,0.22413793103448276
South Carolina,2004,SEC,0.0,0.5454545454545454,0.559322033898305
Southern Mississippi,2004,Conference USA,0.0,0.5833333333333334,0.6065573770491803
South Florida,2004,Conference USA,0.0,0.36363636363636365,0.6363636363636364
Stanford,2004,Pac-10,0.0,0.36363636363636365,0.42857142857142855
Syracuse,2004,Big East,0.0,0.5,0.5333333333333333
TCU,2004,Conference USA,0.0,0.45454545454545453,0.7
Temple,2004,Big East,0.0,0.18181818181818182,0.2631578947368421
Tennessee,2004,SEC,0.0,0.7692307692307693,0.734375
Texas,2004,Big 12,0.0,0.9166666666666666,0.8253968253968254
Texas A&M,2004,Big 12,0.0,0.5833333333333334,0.5333333333333333
Texas Tech,2004,Big 12,0.0,0.6666666666666666,0.609375
Toledo,2004,Mid-American,0.0,0.6923076923076923,0.7419354838709677
Troy,2004,Sun Belt,0.0,0.5833333333333334,0.5106382978723404
Tulane,2004,Conference USA,0.0,0.45454545454545453,0.4576271186440678
Tulsa,2004,Western Athletic,0.0,0.3333333333333333,0.31666666666666665
UAB,2004,Conference USA,0.0,0.5833333333333334,0.5172413793103449
UCF,2004,Mid-American,0.0,0.0,0.40350877192982454
UCLA,2004,Pac-10,0.0,0.5,0.5409836065573771
UNLV,2004,Mountain West,0.0,0.18181818181818182,0.423728813559322
USC,2004,Pac-10,0.0,1.0,0.746031746031746
Utah,2004,Mountain West,0.0,1.0,0.6724137931034483
Utah State,2004,Sun Belt,0.0,0.2727272727272727,0.3392857142857143
UTEP,2004,Western Athletic,0.0,0.6666666666666666,0.36666666666666664
Vanderbilt,2004,SEC,0.0,0.18181818181818182,0.19298245614035087
Virginia,2004,ACC,0.0,0.6666666666666666,0.5714285714285714
Virginia Tech,2004,ACC,0.0,0.7692307692307693,0.734375
Wake Forest,2004,ACC,0.0,0.36363636363636365,0.41379310344827586
Washington,2004,Pac-10,0.0,0.09090909090909091,0.55
Washington State,2004,Pac-10,0.0,0.45454545454545453,0.65
Western Michigan,2004,Mid-American,0.0,0.09090909090909091,0.41379310344827586
West Virginia,2004,Big East,0.0,0.6666666666666666,0.5737704918032787
Wisconsin,2004,Big Ten,0.0,0.75,0.59375
Wyoming,2004,Mountain West,0.0,0.5833333333333334,0.27586206896551724
Air Force,2005,Mountain West,0.0,0.36363636363636365,0.5492957746478874
Akron,2005,Mid-American,0.0,0.5384615384615384,0.4857142857142857
Alabama,2005,SEC,0.0,0.8333333333333334,0.547945205479452
Arizona,2005,Pac-10,0.0,0.2727272727272727,0.3235294117647059
Arizona State,2005,Pac-10,0.0,0.5833333333333334,0.5342465753424658
Arkansas,2005,SEC,0.0,0.36363636363636365,0.547945205479452
Arkansas State,2005,Sun Belt,0.0,0.5,0.32857142857142857
Army,2005,FBS Independents,0.0,0.36363636363636365,0.15942028985507245
Auburn,2005,SEC,0.0,0.75,0.7236842105263158
Ball State,2005,Mid-American,0.0,0.36363636363636365,0.38235294117647056
Baylor,2005,Big 12,0.0,0.45454545454545453,0.27941176470588236
Boise State,2005,Western Athletic,0.0,0.6923076923076923,0.8289473684210527
Boston College,2005,ACC,0.0,0.75,0.6756756756756757
Bowling Green,2005,Mid-American,0.0,0.5454545454545454,0.6338028169014085
Buffalo,2005,Mid-American,0.0,0.09090909090909091,0.14705882352941177
BYU,2005,Mountain West,0.0,0.5,0.5205479452054794
California,2005,Pac-10,0.0,0.6666666666666666,0.5138888888888888
Central Michigan,2005,Mid-American,0.0,0.5454545454545454,0.3235294117647059
Cincinnati,2005,Big East,0.0,0.36363636363636365,0.5068493150684932
Clemson,2005,ACC,0.0,0.6666666666666666,0.6301369863013698
Colorado,2005,Big 12,0.0,0.5384615384615384,0.5526315789473685
Colorado State,2005,Mountain West,0.0,0.5,0.5945945945945946
Connecticut,2005,Big East,0.0,0.45454545454545453,0.4782608695652174
Duke,2005,ACC,0.0,0.09090909090909091,0.1323529411764706
East Carolina,2005,Conference USA,0.0,0.45454545454545453,0.37142857142857144
Eastern Michigan,2005,Mid-American,0.0,0.36363636363636365,0.27941176470588236
Florida,2005,SEC,0.0,0.75,0.6933333333333334
Florida Atlantic,2005,Sun Belt,0.0,0.18181818181818182,0.18181818181818182
Florida International,2005,Sun Belt,0.0,0.45454545454545453,0.45454545454545453
Florida State,2005,ACC,0.0,0.6153846153846154,0.7142857142857143
Fresno State,2005,Western Athletic,0.0,0.6153846153846154,0.6708860759493671
Georgia,2005,SEC,0.0,0.7692307692307693,0.7792207792207793
Georgia Tech,2005,ACC,0.0,0.5833333333333334,0.6
Hawai'i,2005,Western Athletic,0.0,0.4166666666666667,0.5714285714285714
Houston,2005,Conference USA,0.0,0.5,0.34285714285714286
Illinois,2005,Big Ten,0.0,0.18181818181818182,0.37681159420289856
Indiana,2005,Big Ten,0.0,0.36363636363636365,0.29411764705882354
Iowa,2005,Big Ten,0.0,0.5833333333333334,0.6486486486486487
Iowa State,2005,Big 12,0.0,0.5833333333333334,0.527027027027027
Kansas,2005,Big 12,0.0,0.5833333333333334,0.37142857142857144
Kansas State,2005,Big 12,0.0,0.45454545454545453,0.631578947368421
Kent State,2005,Mid-American,0.0,0.09090909090909091,0.3088235294117647
Kentucky,2005,SEC,0.0,0.2727272727272727,0.29411764705882354
Louisiana,2005,Sun Belt,0.0,0.5454545454545454,0.3088235294117647
Louisiana Monroe,2005,Sun Belt,0.0,0.45454545454545453,0.25
Louisiana Tech,2005,Western Athletic,0.0,0.6363636363636364,0.4507042253521127
Louisville,2005,Big East,0.0,0.75,0.7466666666666667
LSU,2005,SEC,0.0,0.8461538461538461,0.7662337662337663
Marshall,2005,Conference USA,0.0,0.36363636363636365,0.6486486486486487
Maryland,2005,ACC,0.0,0.45454545454545453,0.6388888888888888
Memphis,2005,Conference USA,0.0,0.5833333333333334,0.5070422535211268
Miami,2005,ACC,0.0,0.75,0.8648648648648649
Miami (OH),2005,Mid-American,0.0,0.6363636363636364,0.6575342465753424
Michigan,2005,Big Ten,0.0,0.5833333333333334,0.7162162162162162
Michigan State,2005,Big Ten,0.0,0.45454545454545453,0.4788732394366197
Middle Tennessee,2005,Sun Belt,0.0,0.36363636363636365,0.45588235294117646
Minnesota,2005,Big Ten,0.0,0.5833333333333334,0.5753424657534246
Mississippi State,2005,SEC,0.0,0.2727272727272727,0.3188405797101449
Missouri,2005,Big 12,0.0,0.5833333333333334,0.45714285714285713
Navy,2005,FBS Independents,0.0,0.6666666666666666,0.4142857142857143
NC State,2005,ACC,0.0,0.5833333333333334,0.6216216216216216
Nebraska,2005,Big 12,0.0,0.6666666666666666,0.68
Nevada,2005,Western Athletic,0.0,0.75,0.4225352112676056
New Mexico,2005,Mountain West,0.0,0.5454545454545454,0.5342465753424658
New Mexico State,2005,Western Athletic,0.0,0.0,0.32857142857142857
North Carolina,2005,ACC,0.0,0.45454545454545453,0.4225352112676056
Northern Illinois,2005,Mid-American,0.0,0.5833333333333334,0.6571428571428571
North Texas,2005,Sun Belt,0.0,0.18181818181818182,0.4722222222222222
Northwestern,2005,Big Ten,0.0,0.5833333333333334,0.4722222222222222
Notre Dame,2005,FBS Independents,0.0,0.75,0.6111111111111112
Ohio,2005,Mid-American,0.0,0.36363636363636365,0.3235294117647059
Ohio State,2005,Big Ten,0.0,0.8333333333333334,0.7733333333333333
Oklahoma,2005,Big 12,0.0,0.6666666666666666,0.8607594936708861
Oklahoma State,2005,Big 12,0.0,0.36363636363636365,0.49295774647887325
Ole Miss,2005,SEC,0.0,0.2727272727272727,0.5352112676056338
Oregon,2005,Pac-10,0.0,0.8333333333333334,0.6986301369863014
Oregon State,2005,Pac-10,0.0,0.45454545454545453,0.6111111111111112
Penn State,2005,Big Ten,0.0,0.9166666666666666,0.5211267605633803
Pittsburgh,2005,Big East,0.0,0.45454545454545453,0.6027397260273972
Purdue,2005,Big Ten,0.0,0.45454545454545453,0.5753424657534246
Rice,2005,Conference USA,0.0,0.09090909090909091,0.35294117647058826
Rutgers,2005,Big East,0.0,0.5833333333333334,0.3188405797101449
San Diego State,2005,Mountain West,0.0,0.4166666666666667,0.35714285714285715
San José State,2005,Western Athletic,0.0,0.2727272727272727,0.34285714285714286
SMU,2005,Conference USA,0.0,0.45454545454545453,0.2608695652173913
South Carolina,2005,SEC,0.0,0.5833333333333334,0.5633802816901409
Southern Mississippi,2005,Conference USA,0.0,0.5833333333333334,0.6027397260273972
South Florida,2005,Big East,0.0,0.5,0.6119402985074627
Stanford,2005,Pac-10,0.0,0.45454545454545453,0.43283582089552236
Syracuse,2005,Big East,0.0,0.09090909090909091,0.4647887323943662
TCU,2005,Mountain West,0.0,0.9166666666666666,0.7361111111111112
Temple,2005,FBS Independents,0.0,0.0,0.22058823529411764
Tennessee,2005,SEC,0.0,0.45454545454545453,0.6933333333333334
Texas,2005,Big 12,0.0,1.0,0.8552631578947368
Texas A&M,2005,Big 12,0.0,0.45454545454545453,0.5211267605633803
Texas Tech,2005,Big 12,0.0,0.75,0.631578947368421
Toledo,2005,Mid-American,0.0,0.75,0.7432432432432432
Troy,2005,Sun Belt,0.0,0.36363636363636365,0.4827586206896552
Tulane,2005,Conference USA,0.0,0.18181818181818182,0.4142857142857143
Tulsa,2005,Conference USA,0.0,0.6923076923076923,0.3835616438356164
UAB,2005,Conference USA,0.0,0.45454545454545453,0.5072463768115942
UCF,2005,Conference USA,0.0,0.6153846153846154,0.44285714285714284
UCLA,2005,Pac-10,0.0,0.8333333333333334,0.589041095890411
UNLV,2005,Mountain West,0.0,0.18181818181818182,0.38571428571428573
USC,2005,Pac-10,0.0,0.9230769230769231,0.7763157894736842
Utah,2005,Mountain West,0.0,0.5833333333333334,0.6571428571428571
Utah State,2005,Western Athletic,0.0,0.2727272727272727,0.3283582089552239
UTEP,2005,Conference USA,0.0,0.6666666666666666,0.4166666666666667
Vanderbilt,2005,SEC,0.0,0.45454545454545453,0.23529411764705882
Virginia,2005,ACC,0.0,0.5833333333333334,0.5733333333333334
Virginia Tech,2005,ACC,0.0,0.8461538461538461,0.7532467532467533
Wake Forest,2005,ACC,0.0,0.36363636363636365,0.4057971014492754
Washington,2005,Pac-10,0.0,0.18181818181818182,0.49295774647887325
Washington State,2005,Pac-10,0.0,0.36363636363636365,0.6056338028169014
Western Michigan,2005,Mid-American,0.0,0.6363636363636364,0.4492753623188406
West Virginia,2005,Big East,0.0,0.9166666666666666,0.6301369863013698
Wisconsin,2005,Big Ten,0.0,0.7692307692307693,0.6233766233766234
Wyoming,2005,Mountain West,0.0,0.36363636363636365,0.2898550724637681
Air Force,2006,Mountain West,0.0,0.3333333333333333,0.5180722891566265
Akron,2006,Mid-American,0.0,0.4166666666666667,0.47560975609756095
Alabama,2006,SEC,0.0,0.46153846153846156,0.5348837209302325
Arizona,2006,Pac-10,0.0,0.5,0.35
Arizona State,2006,Pac-10,0.0,0.5384615384615384,0.5348837209302325
Arkansas,2006,SEC,0.0,0.7142857142857143,0.5747126436781609
Arkansas State,2006,Sun Belt,0.0,0.5,0.35365853658536583
Army,2006,FBS Independents,0.0,0.25,0.1728395061728395
Auburn,2006,SEC,0.0,0.8461538461538461,0.7415730337078652
Ball State,2006,Mid-American,0.0,0.4166666666666667,0.3875
Baylor,2006,Big 12,0.0,0.3333333333333333,0.2875
Boise State,2006,Western Athletic,0.0,1.0,0.8539325842696629
Boston College,2006,ACC,0.0,0.7692307692307693,0.6896551724137931
